timestamp,client_ip,endpoint_uri,http_method,response_time_ms,status_code,bytes_sent,is_anomaly,anomaly_type
2026-01-12T20:30:06,10.43.205.7,/api/v1/transfers/internal,POST,59.72,200,3878,0,normal
2026-01-12T20:43:27,10.15.235.37,/api/v1/loans/status,POST,73.02,200,370,0,normal
2026-01-12T20:50:46,10.5.137.6,/api/v1/auth/otp/verify,POST,87.97,200,4362,0,normal
2026-01-12T20:55:19,10.49.148.114,/api/v1/loans/status,POST,33.98,200,397,0,normal
2026-01-13T00:03:16,10.27.132.215,/api/v1/loans/status,GET,91.36,200,3378,0,normal
2026-01-13T00:13:26,10.5.156.232,/api/v1/ibanking/session,GET,64.94,200,2751,0,normal
2026-01-13T00:28:33,10.39.130.33,/api/v1/transfers/internal,POST,90.79,201,2899,0,normal
2026-01-13T01:23:10,10.9.41.135,/api/v1/auth/login,POST,45.13,200,4770,0,normal
2026-01-13T01:43:00,10.4.187.189,/api/v1/ibanking/session,GET,76.76,200,5476,0,normal
2026-01-13T01:46:23,10.4.87.30,/api/v1/cards/transactions,GET,79.24,400,2010,0,normal
2026-01-13T01:47:31,10.42.227.57,/api/v1/notifications/push,POST,53.75,200,2039,0,normal
2026-01-13T02:07:42,10.4.70.124,/api/v1/accounts/balance,GET,46.52,200,2011,0,normal
2026-01-13T02:17:05,10.4.196.183,/api/v1/notifications/push,POST,137.01,200,5280,0,normal
2026-01-13T03:02:06,10.48.253.39,/api/v1/loans/status,GET,72.28,200,1008,0,normal
2026-01-13T03:04:22,10.8.229.127,/api/v1/ibanking/session,POST,63.35,200,1776,0,normal
2026-01-13T03:20:43,10.42.227.57,/api/v1/transfers/napas,POST,57.04,201,5085,0,normal
2026-01-13T04:09:26,10.39.254.169,/api/v1/ibanking/session,POST,91.65,201,3685,0,normal
2026-01-13T04:17:12,10.1.31.18,/api/v1/ibanking/session,GET,109.78,400,5613,0,normal
2026-01-13T04:19:57,10.29.91.37,/api/v1/cards/transactions,GET,32.65,200,1719,0,normal
2026-01-13T04:22:09,10.27.45.118,/api/v1/qr/pay,GET,70.08,200,1640,0,normal
2026-01-13T04:31:20,10.48.253.39,/api/v1/cards/lock,PUT,55.23,200,1354,0,normal
2026-01-13T12:43:06,10.15.206.147,/api/v1/qr/pay,POST,9600.64,200,883,1,high_latency
2026-01-13T16:09:41,10.14.5.39,/api/v1/savings/deposit,GET,95.4,200,4592,0,normal
2026-01-13T16:10:45,10.5.169.171,/api/v1/cards/lock,PUT,51.27,201,2389,0,normal
2026-01-13T16:35:51,10.42.4.192,/api/v1/savings/deposit,GET,76.8,200,3735,0,normal
2026-01-13T17:10:42,10.11.209.15,/api/v1/transfers/napas,POST,85.34,200,941,0,normal
2026-01-13T17:18:07,10.40.244.27,/api/v1/auth/otp/verify,POST,46.44,400,2479,0,normal
2026-01-13T17:20:02,10.44.23.190,/api/v1/qr/pay,GET,104.38,200,5046,0,normal
2026-01-13T17:27:17,10.13.243.84,/api/v1/notifications/push,GET,48.88,200,5553,0,normal
2026-01-13T17:47:55,10.2.50.71,/api/v1/qr/pay,GET,31.71,200,4544,0,normal
2026-01-13T18:09:24,10.41.114.127,/api/v1/qr/pay,POST,51.57,200,1822,0,normal
2026-01-13T18:29:20,10.44.29.132,/api/v1/cards/transactions,GET,61.53,201,5773,0,normal
2026-01-13T19:04:09,10.35.51.183,/api/v1/payments/bill,POST,68.4,200,3156,0,normal
2026-01-13T19:18:59,10.45.126.178,/api/v1/loans/status,GET,49.53,200,3816,0,normal
2026-01-13T19:19:08,10.46.41.145,/api/v1/accounts/balance,POST,94.63,200,5318,0,normal
2026-01-13T19:20:13,10.20.103.106,/api/v1/payments/bill,POST,53.95,204,417,0,normal
2026-01-13T20:11:05,10.21.72.6,/api/v1/notifications/push,GET,82.8,200,3619,0,normal
2026-01-13T20:24:45,10.16.135.194,/api/v1/savings/deposit,POST,79.71,200,4815,0,normal
2026-01-13T20:35:49,10.15.141.80,/api/v1/payments/bill,POST,55.9,200,1980,0,normal
2026-01-13T20:38:25,10.15.174.160,/api/v1/cards/transactions,GET,94.49,200,3277,0,normal
2026-01-13T20:44:18,10.21.40.211,/api/v1/accounts/statements,POST,66.67,201,3043,0,normal
2026-01-14T00:26:33,10.35.90.18,/api/v1/transfers/internal,POST,31.72,400,3097,0,normal
2026-01-14T01:06:22,10.48.67.198,/api/v1/transfers/napas,POST,2488.88,500,1307,1,system_error
2026-01-14T01:10:49,10.2.76.111,/api/v1/accounts/balance,GET,100.94,201,4096,0,normal
2026-01-14T01:11:45,10.4.134.247,/api/v1/notifications/push,POST,23.95,200,927,0,normal
2026-01-14T01:12:34,10.21.205.213,/api/v1/accounts/statements,GET,51.33,200,1315,0,normal
2026-01-14T02:07:58,10.31.178.25,/api/v1/transfers/napas,POST,59.02,200,4298,0,normal
2026-01-14T02:11:55,10.20.95.225,/api/v1/auth/otp/verify,POST,65.52,201,664,0,normal
2026-01-14T02:26:04.200000,10.39.118.36,/api/v1/auth/otp/verify,POST,39.98,403,349,1,spam
2026-01-14T02:26:04.350000,10.39.118.36,/api/v1/auth/otp/verify,POST,34.75,200,488,1,spam
2026-01-14T02:26:04.500000,10.39.118.36,/api/v1/auth/otp/verify,POST,130.85,401,188,1,spam
2026-01-14T02:26:04.650000,10.39.118.36,/api/v1/auth/otp/verify,POST,57.49,403,353,1,spam
2026-01-14T02:26:04.800000,10.39.118.36,/api/v1/auth/otp/verify,POST,179.82,401,378,1,spam
2026-01-14T02:26:04.950000,10.39.118.36,/api/v1/auth/otp/verify,POST,25.05,401,565,1,spam
2026-01-14T02:26:05.100000,10.39.118.36,/api/v1/auth/otp/verify,POST,161.99,200,270,1,spam
2026-01-14T02:26:05.250000,10.39.118.36,/api/v1/auth/otp/verify,POST,161.48,401,405,1,spam
2026-01-14T02:26:05.400000,10.39.118.36,/api/v1/auth/otp/verify,POST,140.61,401,294,1,spam
2026-01-14T02:27:19,10.46.38.126,/api/v1/auth/login,POST,44.53,200,437,0,normal
2026-01-14T02:50:54,10.8.229.127,/api/v1/cards/transactions,GET,42.56,200,5603,0,normal
2026-01-14T02:53:49,10.4.101.247,/api/v1/notifications/push,GET,90.09,200,678,0,normal
2026-01-14T03:16:35,10.29.91.37,/api/v1/cards/transactions,GET,98.34,204,3798,0,normal
2026-01-14T03:37:14,10.21.78.159,/api/v1/cards/transactions,POST,52.86,200,1156,0,normal
2026-01-14T03:57:25,10.14.5.39,/api/v1/savings/deposit,POST,76.89,200,5272,0,normal
2026-01-14T04:00:27,10.37.45.93,/api/v1/auth/login,POST,212.22,204,566,0,normal
2026-01-14T04:14:41,10.2.50.71,/api/v1/auth/login,POST,45.27,204,3476,0,normal
2026-01-14T04:23:36,10.5.169.171,/api/v1/payments/bill,POST,66.65,200,2135,0,normal
2026-01-14T04:31:30,10.23.179.71,/api/v1/savings/deposit,GET,78.53,200,2028,0,normal
2026-01-14T04:31:35,10.4.87.30,/api/v1/loans/status,POST,1425.59,503,148,1,system_error
2026-01-14T04:44:07,10.39.141.117,/api/v1/payments/bill,POST,22.84,200,717,0,normal
2026-01-14T15:16:36,10.42.227.57,/api/v1/payments/bill,POST,16976.84,504,767,1,high_latency
2026-01-14T16:14:27,10.23.80.6,/api/v1/notifications/push,POST,49.5,200,4505,0,normal
2026-01-14T16:26:30,10.35.21.187,/api/v1/auth/otp/verify,POST,64.4,201,5063,0,normal
2026-01-14T16:27:25,10.43.205.7,/api/v1/payments/bill,POST,98.58,400,1611,0,normal
2026-01-14T16:34:52,10.11.174.162,/api/v1/ibanking/session,GET,70.62,200,586,0,normal
2026-01-14T17:35:29,10.47.132.73,/api/v1/accounts/balance,POST,28.72,200,5225,0,normal
2026-01-14T18:09:31,10.22.187.69,/api/v1/cards/transactions,GET,67.17,400,2707,0,normal
2026-01-14T18:12:30,10.46.196.82,/api/v1/accounts/balance,GET,58.07,200,3798,0,normal
2026-01-14T18:24:59,10.1.152.141,/api/v1/accounts/statements,GET,8527.91,408,2171,1,high_latency
2026-01-14T18:29:21,10.33.125.112,/api/v1/qr/pay,GET,43.48,200,5549,0,normal
2026-01-14T18:32:19,10.14.110.168,/api/v1/cards/lock,POST,41.94,200,3732,0,normal
2026-01-14T18:39:40,10.28.170.238,/api/v1/loans/status,GET,47.57,200,3579,0,normal
2026-01-14T18:55:07,10.5.184.36,/api/v1/transfers/napas,POST,53.83,200,1582,0,normal
2026-01-14T19:01:24,10.14.110.168,/api/v1/accounts/statements,POST,78.51,200,2816,0,normal
2026-01-14T19:19:04,10.33.198.193,/api/v1/cards/lock,POST,39.68,201,3669,0,normal
2026-01-14T19:25:22,10.44.23.190,/api/v1/savings/deposit,POST,45.41,200,4090,0,normal
2026-01-14T19:43:18,10.46.196.82,/api/v1/payments/bill,POST,42.18,200,2594,0,normal
2026-01-14T19:47:05,10.45.94.20,/api/v1/transfers/napas,POST,40.49,200,1263,0,normal
2026-01-14T19:49:58,10.27.132.215,/api/v1/loans/status,GET,47.32,200,3030,0,normal
2026-01-14T20:13:20,10.32.160.22,/api/v1/qr/pay,POST,110.54,200,3123,0,normal
2026-01-14T20:36:10,10.41.227.39,/api/v1/savings/deposit,GET,104.67,400,3549,0,normal
2026-01-14T20:40:36,10.20.103.106,/api/v1/savings/deposit,GET,84.14,204,1639,0,normal
2026-01-14T22:46:19,10.20.95.225,/api/v1/ibanking/session,POST,5265.56,500,942,1,system_error
2026-01-15T00:01:11,10.45.94.20,/api/v1/cards/transactions,POST,43.24,201,3873,0,normal
2026-01-15T00:23:21,10.8.97.61,/api/v1/transfers/internal,POST,47.3,200,4351,0,normal
2026-01-15T00:25:33,10.9.84.168,/api/v1/payments/bill,POST,86.92,200,2570,0,normal
2026-01-15T00:41:53,10.49.148.114,/api/v1/payments/bill,POST,52.74,200,4379,0,normal
2026-01-15T00:45:28,10.5.184.36,/api/v1/notifications/push,GET,57.99,200,1919,0,normal
2026-01-15T01:04:09,10.39.198.169,/api/v1/auth/otp/verify,GET,1200.07,502,933,1,system_error
2026-01-15T01:13:18,10.15.254.197,/api/v1/transfers/internal,POST,94.19,200,3059,0,normal
2026-01-15T02:09:09,10.7.161.213,/api/v1/savings/deposit,POST,141.87,200,3654,0,normal
2026-01-15T03:01:19,10.29.183.222,/api/v1/cards/transactions,POST,25.7,200,1390,0,normal
2026-01-15T03:42:32,10.46.108.29,/api/v1/ibanking/session,GET,45.83,400,1212,0,normal
2026-01-15T04:11:53,10.22.67.194,/api/v1/cards/transactions,POST,90.31,200,1585,0,normal
2026-01-15T04:13:07,10.28.39.116,/api/v1/accounts/statements,GET,59.94,200,1347,0,normal
2026-01-15T04:22:51,10.40.110.119,/api/v1/loans/status,GET,47.93,200,1772,0,normal
2026-01-15T04:32:59,10.27.94.79,/api/v1/transfers/internal,POST,52.27,201,1449,0,normal
2026-01-15T04:54:09,10.39.164.102,/api/v1/cards/transactions,GET,50.24,201,575,0,normal
2026-01-15T16:14:48,10.22.67.194,/api/v1/accounts/statements,POST,49.07,200,5484,0,normal
2026-01-15T16:15:03,10.18.46.235,/api/v1/ibanking/session,POST,67.08,200,2229,0,normal
2026-01-15T16:43:43,10.27.120.205,/api/v1/accounts/statements,POST,52.49,200,3367,0,normal
2026-01-15T17:15:34,10.7.161.213,/api/v1/notifications/push,GET,65.87,201,2379,0,normal
2026-01-15T17:47:18,10.14.5.39,/api/v1/payments/bill,POST,59.56,400,4425,0,normal
2026-01-15T18:15:53,10.4.142.202,/api/v1/payments/bill,POST,92.09,200,5180,0,normal
2026-01-15T18:46:55,10.28.170.238,/api/v1/payments/bill,POST,93.47,200,272,0,normal
2026-01-15T19:21:09,10.13.182.200,/api/v1/savings/deposit,GET,80.74,200,943,0,normal
2026-01-15T19:51:51,10.4.87.30,/api/v1/cards/lock,POST,137.4,200,2248,0,normal
2026-01-15T20:09:55,10.12.252.237,/api/v1/auth/login,POST,60.38,400,1082,0,normal
2026-01-15T20:10:55,10.15.174.160,/api/v1/transfers/internal,POST,69.99,200,3233,0,normal
2026-01-16T00:02:26,10.15.33.124,/api/v1/notifications/push,POST,65.49,400,2754,0,normal
2026-01-16T00:23:51,10.21.110.218,/api/v1/cards/lock,PUT,53.5,200,5623,0,normal
2026-01-16T00:35:39,10.39.164.102,/api/v1/accounts/balance,GET,42.31,200,4759,0,normal
2026-01-16T00:56:06,10.23.199.17,/api/v1/ibanking/session,POST,86.6,200,4467,0,normal
2026-01-16T01:03:07,10.32.160.22,/api/v1/payments/bill,POST,12296.84,504,3023,1,high_latency
2026-01-16T01:06:55,10.22.187.69,/api/v1/qr/pay,POST,87.39,200,881,0,normal
2026-01-16T01:16:10,10.42.4.192,/api/v1/transfers/internal,POST,129.78,201,4923,0,normal
2026-01-16T01:16:45,10.15.33.124,/api/v1/transfers/napas,POST,44.83,200,3931,0,normal
2026-01-16T01:25:01,10.23.33.174,/api/v1/payments/bill,POST,81.25,200,2329,0,normal
2026-01-16T02:13:55,10.15.254.197,/api/v1/loans/status,GET,69.45,400,2441,0,normal
2026-01-16T02:17:04,10.7.148.24,/api/v1/ibanking/session,GET,83.92,200,1703,0,normal
2026-01-16T02:25:29,10.7.161.213,/api/v1/ibanking/session,POST,148.94,200,1289,0,normal
2026-01-16T02:45:56,10.8.149.201,/api/v1/ibanking/session,GET,50.54,200,1038,0,normal
2026-01-16T03:05:56,10.31.200.215,/api/v1/accounts/balance,GET,70.54,200,2139,0,normal
2026-01-16T03:15:03,10.23.33.174,/api/v1/ibanking/session,GET,74.29,200,1908,0,normal
2026-01-16T03:32:44,10.21.110.218,/api/v1/transfers/internal,POST,43.1,200,3644,0,normal
2026-01-16T03:52:32,10.3.195.146,/api/v1/cards/transactions,POST,120.35,200,4621,0,normal
2026-01-16T03:55:01,10.48.80.52,/api/v1/auth/otp/verify,POST,78.57,200,2438,0,normal
2026-01-16T03:58:15,10.6.144.235,/api/v1/accounts/statements,GET,66.47,200,3897,0,normal
2026-01-16T04:02:37,10.40.81.43,/api/v1/qr/pay,POST,78.15,204,5633,0,normal
2026-01-16T04:48:59,10.27.120.205,/api/v1/notifications/push,GET,72.41,200,4770,0,normal
2026-01-16T16:19:46,10.16.5.27,/api/v1/cards/transactions,GET,53.49,200,935,0,normal
2026-01-16T16:23:23,10.41.117.205,/api/v1/notifications/push,POST,74.42,200,5609,0,normal
2026-01-16T16:40:47,10.28.39.116,/api/v1/ibanking/session,GET,91.29,200,978,0,normal
2026-01-16T17:27:03,10.3.195.146,/api/v1/transfers/internal,POST,72.81,400,3316,0,normal
2026-01-16T17:31:31,10.18.46.235,/api/v1/auth/otp/verify,POST,86.19,200,5522,0,normal
2026-01-16T17:38:05,10.4.196.183,/api/v1/qr/pay,GET,59.7,200,5639,0,normal
2026-01-16T17:43:41,10.49.217.9,/api/v1/ibanking/session,POST,29.92,200,3708,0,normal
2026-01-16T18:15:05,10.46.3.45,/api/v1/auth/otp/verify,POST,47.33,200,4990,0,normal
2026-01-16T19:19:17,10.33.125.112,/api/v1/auth/otp/verify,POST,99.04,204,5915,0,normal
2026-01-16T19:49:49,10.16.135.194,/api/v1/transfers/napas,POST,115.91,200,3736,0,normal
2026-01-16T20:26:19,10.15.141.80,/api/v1/savings/deposit,POST,164.67,200,3393,0,normal
2026-01-16T20:49:36,10.5.71.62,/api/v1/savings/deposit,GET,103.66,200,3585,0,normal
2026-01-17T00:00:29,10.32.245.220,/api/v1/savings/deposit,POST,70.7,200,3104,0,normal
2026-01-17T00:24:32,10.4.142.202,/api/v1/accounts/balance,GET,114.23,200,5993,0,normal
2026-01-17T00:45:27,10.35.21.187,/api/v1/accounts/statements,GET,73.09,400,2755,0,normal
2026-01-17T01:07:06,10.39.198.169,/api/v1/ibanking/session,POST,119.19,200,1013,0,normal
2026-01-17T01:20:53,10.34.117.182,/api/v1/accounts/balance,GET,77.68,200,5821,0,normal
2026-01-17T01:29:01,10.35.21.187,/api/v1/auth/otp/verify,POST,46.3,200,4951,0,normal
2026-01-17T01:53:18,10.7.172.27,/api/v1/auth/otp/verify,POST,68.8,200,873,0,normal
2026-01-17T01:58:18,10.19.229.73,/api/v1/auth/otp/verify,POST,59.44,200,349,0,normal
2026-01-17T02:16:37,10.35.21.187,/api/v1/notifications/push,GET,119.22,200,3025,0,normal
2026-01-17T02:53:45,10.6.75.129,/api/v1/accounts/balance,GET,74.05,201,4086,0,normal
2026-01-17T03:11:49,10.3.195.146,/api/v1/cards/lock,PUT,34.46,201,4573,0,normal
2026-01-17T03:22:28,10.27.45.118,/api/v1/qr/pay,GET,86.86,200,3440,0,normal
2026-01-17T04:14:51,10.23.199.17,/api/v1/auth/otp/verify,POST,47.61,200,4324,0,normal
2026-01-17T04:23:01,10.4.196.183,/api/v1/accounts/statements,POST,39.71,204,4538,0,normal
2026-01-17T04:45:05,10.40.81.43,/api/v1/transfers/internal,GET,5363.84,502,449,1,system_error
2026-01-17T06:14:51,10.39.164.102,/api/v1/qr/pay,GET,2541.71,503,103,1,system_error
2026-01-17T12:45:08,10.4.134.247,/api/v1/auth/login,POST,5501.0,503,166,1,system_error
2026-01-17T13:39:24,10.16.5.27,/api/v1/qr/pay,POST,12411.18,200,2638,1,high_latency
2026-01-17T16:06:00,10.1.152.141,/api/v1/cards/transactions,GET,148.37,200,2065,0,normal
2026-01-17T16:20:18,10.15.33.124,/api/v1/notifications/push,GET,62.58,400,5227,0,normal
2026-01-17T16:46:49,10.48.80.52,/api/v1/notifications/push,GET,60.7,400,2142,0,normal
2026-01-17T16:53:18,10.45.32.116,/api/v1/loans/status,POST,96.42,200,1238,0,normal
2026-01-17T17:13:52,10.46.189.93,/api/v1/auth/otp/verify,POST,34.62,200,3196,0,normal
2026-01-17T17:15:08,10.21.72.6,/api/v1/ibanking/session,GET,32.6,200,3395,0,normal
2026-01-17T17:23:11,10.43.205.7,/api/v1/transfers/napas,POST,133.78,201,902,0,normal
2026-01-17T17:27:52,10.15.195.211,/api/v1/transfers/napas,POST,145.08,200,3119,0,normal
2026-01-17T17:28:01,10.35.21.187,/api/v1/payments/bill,POST,62.74,200,2256,0,normal
2026-01-17T17:45:12,10.28.170.238,/api/v1/payments/bill,POST,74.88,400,626,0,normal
2026-01-17T18:43:22,10.37.106.200,/api/v1/auth/login,POST,157.16,200,4865,0,normal
2026-01-17T18:45:26,10.4.87.30,/api/v1/transfers/internal,POST,95.03,200,3239,0,normal
2026-01-17T18:50:05,10.15.195.211,/api/v1/ibanking/session,GET,53.38,200,1856,0,normal
2026-01-17T19:55:59,10.27.132.215,/api/v1/cards/transactions,GET,110.52,200,1034,0,normal
2026-01-17T19:56:11,10.31.131.230,/api/v1/notifications/push,GET,31.14,201,2177,0,normal
2026-01-17T20:09:31,10.35.90.18,/api/v1/payments/bill,POST,82.11,201,3551,0,normal
2026-01-17T20:10:52,10.13.243.84,/api/v1/savings/deposit,GET,119.54,200,1735,0,normal
2026-01-17T20:18:47,10.29.183.222,/api/v1/cards/lock,PUT,63.9,204,328,0,normal
2026-01-17T20:22:41,10.16.247.127,/api/v1/accounts/balance,GET,63.04,400,5856,0,normal
2026-01-17T20:30:54,10.13.182.200,/api/v1/cards/transactions,GET,69.0,200,1242,0,normal
2026-01-17T20:36:13,10.49.190.213,/api/v1/ibanking/session,POST,60.69,200,2381,0,normal
2026-01-18T00:06:06,10.46.177.194,/api/v1/notifications/push,POST,44.59,200,198,0,normal
2026-01-18T00:08:19,10.49.217.9,/api/v1/notifications/push,GET,98.34,200,984,0,normal
2026-01-18T00:37:32,10.23.199.17,/api/v1/accounts/statements,POST,62.06,204,1433,0,normal
2026-01-18T00:43:01,10.22.67.194,/api/v1/auth/otp/verify,POST,47.72,400,4426,0,normal
2026-01-18T00:46:17,10.21.72.6,/api/v1/payments/bill,POST,44.4,200,2563,0,normal
2026-01-18T00:53:03,10.20.103.106,/api/v1/cards/lock,POST,38.09,200,5128,0,normal
2026-01-18T00:56:28,10.48.58.60,/api/v1/notifications/push,GET,44.06,200,5910,0,normal
2026-01-18T01:24:30,10.40.81.43,/api/v1/auth/otp/verify,POST,64.68,200,3663,0,normal
2026-01-18T01:45:40,10.31.178.25,/api/v1/accounts/balance,POST,110.99,204,601,0,normal
2026-01-18T02:01:05,10.44.29.132,/api/v1/payments/bill,POST,42.25,200,226,0,normal
2026-01-18T02:03:38,10.40.1.202,/api/v1/loans/status,GET,64.45,200,1303,0,normal
2026-01-18T02:16:30,10.30.92.243,/api/v1/loans/status,GET,53.33,200,425,0,normal
2026-01-18T02:48:50,10.48.42.151,/api/v1/auth/login,POST,58.77,200,4389,0,normal
2026-01-18T02:51:10,10.29.183.222,/api/v1/cards/transactions,POST,50.28,200,4224,0,normal
2026-01-18T02:56:02,10.21.110.218,/api/v1/savings/deposit,POST,195.22,200,2249,0,normal
2026-01-18T03:07:21,10.23.80.6,/api/v1/auth/otp/verify,POST,58.17,204,2550,0,normal
2026-01-18T03:12:32,10.11.174.162,/api/v1/notifications/push,GET,35.95,400,2109,0,normal
2026-01-18T03:50:22,10.9.41.135,/api/v1/cards/transactions,GET,58.18,200,410,0,normal
2026-01-18T03:56:12,10.48.113.226,/api/v1/transfers/internal,POST,34.97,200,4377,0,normal
2026-01-18T04:02:34,10.39.141.117,/api/v1/transfers/napas,POST,92.57,400,682,0,normal
2026-01-18T04:11:44,10.1.36.141,/api/v1/qr/pay,GET,88.11,400,3143,0,normal
2026-01-18T04:18:23,10.21.78.159,/api/v1/auth/login,POST,84.43,201,1937,0,normal
2026-01-18T04:57:27,10.20.30.95,/api/v1/notifications/push,POST,68.43,200,3886,0,normal
2026-01-18T11:37:32,10.21.78.159,/api/v1/transfers/napas,POST,11767.8,504,1286,1,high_latency
2026-01-18T16:25:07,10.9.84.168,/api/v1/auth/otp/verify,POST,56.75,200,3388,0,normal
2026-01-18T16:28:50,10.39.118.59,/api/v1/accounts/statements,GET,83.89,200,2947,0,normal
2026-01-18T16:46:31,10.21.40.211,/api/v1/transfers/napas,POST,49.75,200,1120,0,normal
2026-01-18T16:49:00,10.46.38.126,/api/v1/auth/login,POST,46.07,201,1507,0,normal
2026-01-18T16:58:11,10.15.141.80,/api/v1/notifications/push,POST,78.3,200,4145,0,normal
2026-01-18T17:13:50,10.33.125.112,/api/v1/notifications/push,POST,131.07,200,4694,0,normal
2026-01-18T18:34:10,10.2.45.125,/api/v1/accounts/balance,GET,130.09,200,2593,0,normal
2026-01-18T18:38:47,10.45.126.178,/api/v1/loans/status,GET,57.0,200,5846,0,normal
2026-01-18T20:15:00,10.45.126.178,/api/v1/cards/transactions,GET,180.0,200,3388,0,normal
2026-01-18T20:25:40,10.17.111.249,/api/v1/auth/otp/verify,POST,77.72,200,944,0,normal
2026-01-18T20:47:31,10.9.210.81,/api/v1/savings/deposit,GET,51.07,200,2542,0,normal
2026-01-18T20:48:03,10.29.91.37,/api/v1/accounts/statements,POST,56.25,400,3545,0,normal
2026-01-18T21:21:02,10.21.72.6,/api/v1/payments/bill,POST,13781.13,200,1919,1,high_latency
2026-01-18T23:45:28,10.13.243.84,/api/v1/payments/bill,POST,8202.93,504,3008,1,high_latency
2026-01-19T00:17:19,10.48.235.127,/api/v1/auth/login,POST,42.54,200,4047,0,normal
2026-01-19T00:29:17,10.44.16.121,/api/v1/notifications/push,POST,60.25,200,1803,0,normal
2026-01-19T00:32:17,10.45.94.20,/api/v1/qr/pay,POST,68.32,201,1567,0,normal
2026-01-19T01:37:46,10.16.135.194,/api/v1/transfers/napas,POST,129.83,200,3153,0,normal
2026-01-19T02:18:02,10.16.245.93,/api/v1/transfers/napas,POST,52.23,201,1455,0,normal
2026-01-19T02:20:43,10.44.23.190,/api/v1/cards/lock,POST,54.6,200,1481,0,normal
2026-01-19T02:30:31,10.17.111.249,/api/v1/loans/status,GET,104.03,200,1585,0,normal
2026-01-19T03:38:04,10.23.179.71,/api/v1/ibanking/session,GET,68.71,200,1208,0,normal
2026-01-19T04:48:22,10.1.31.18,/api/v1/accounts/statements,GET,85.07,400,506,0,normal
2026-01-19T04:55:55,10.48.253.39,/api/v1/auth/login,POST,47.97,200,3218,0,normal
2026-01-19T16:54:38,10.24.183.168,/api/v1/accounts/statements,GET,110.43,200,5969,0,normal
2026-01-19T17:01:44,10.7.172.27,/api/v1/ibanking/session,GET,60.65,200,5216,0,normal
2026-01-19T18:02:56,10.37.106.2,/api/v1/notifications/push,GET,45.89,201,3686,0,normal
2026-01-19T18:41:01,10.41.114.127,/api/v1/cards/lock,POST,69.32,200,1868,0,normal
2026-01-19T18:45:57,10.48.58.60,/api/v1/transfers/napas,POST,32.49,204,4719,0,normal
2026-01-19T18:47:43,10.39.118.59,/api/v1/accounts/statements,POST,43.59,200,4257,0,normal
2026-01-19T18:50:10,10.16.5.27,/api/v1/transfers/napas,POST,63.92,200,4330,0,normal
2026-01-19T18:55:56,10.48.58.60,/api/v1/loans/status,POST,125.41,400,5370,0,normal
2026-01-19T19:08:59,10.25.169.80,/api/v1/savings/deposit,GET,49.11,201,1716,0,normal
2026-01-19T19:40:08,10.32.245.220,/api/v1/accounts/balance,GET,44.65,200,5768,0,normal
2026-01-19T19:53:11,10.15.235.37,/api/v1/accounts/statements,GET,55.78,200,1265,0,normal
2026-01-19T19:57:29,10.3.195.146,/api/v1/qr/pay,GET,42.17,200,795,0,normal
2026-01-19T20:16:11,10.13.115.135,/api/v1/transfers/napas,POST,64.76,200,1711,0,normal
2026-01-19T20:19:49,10.47.132.73,/api/v1/accounts/statements,GET,66.62,400,2765,0,normal
2026-01-19T20:53:42,10.27.132.215,/api/v1/transfers/napas,POST,74.13,200,4023,0,normal
2026-01-20T00:08:53,10.44.29.132,/api/v1/auth/otp/verify,POST,62.19,200,2835,0,normal
2026-01-20T00:09:38,10.35.90.18,/api/v1/accounts/statements,GET,106.93,200,3229,0,normal
2026-01-20T00:16:28,10.11.71.34,/api/v1/cards/lock,POST,88.89,200,2709,0,normal
2026-01-20T00:27:02,10.24.183.168,/api/v1/loans/status,GET,51.81,200,4780,0,normal
2026-01-20T01:12:31,10.4.196.183,/api/v1/cards/transactions,GET,103.17,200,786,0,normal
2026-01-20T01:31:29,10.16.247.127,/api/v1/cards/transactions,POST,51.04,201,3846,0,normal
2026-01-20T01:39:46,10.39.254.169,/api/v1/accounts/statements,POST,143.92,204,1354,0,normal
2026-01-20T01:40:16,10.33.125.112,/api/v1/auth/login,POST,151.02,200,1196,0,normal
2026-01-20T01:42:20,10.11.71.34,/api/v1/cards/transactions,POST,38.1,200,5558,0,normal
2026-01-20T01:49:59,10.8.97.61,/api/v1/auth/otp/verify,POST,73.34,200,5137,0,normal
2026-01-20T02:15:00,10.33.125.112,/api/v1/ibanking/session,POST,89.35,200,5955,0,normal
2026-01-20T02:15:40,10.35.21.187,/api/v1/accounts/statements,POST,89.97,204,2010,0,normal
2026-01-20T02:27:13,10.15.195.211,/api/v1/loans/status,POST,138.8,200,1145,0,normal
2026-01-20T02:31:46,10.16.5.27,/api/v1/notifications/push,POST,98.47,200,5822,0,normal
2026-01-20T02:44:11,10.32.160.22,/api/v1/accounts/balance,GET,30.55,200,4552,0,normal
2026-01-20T02:53:00,10.31.131.230,/api/v1/savings/deposit,GET,48.82,200,1013,0,normal
2026-01-20T03:15:11,10.23.218.144,/api/v1/transfers/internal,POST,23.89,200,5204,0,normal
2026-01-20T03:30:09,10.24.11.139,/api/v1/auth/login,POST,77.51,200,2499,0,normal
2026-01-20T03:56:57,10.40.110.119,/api/v1/cards/transactions,GET,135.51,200,4132,0,normal
2026-01-20T04:10:56,10.34.126.113,/api/v1/savings/deposit,GET,19.35,200,4962,0,normal
2026-01-20T04:27:00,10.38.85.168,/api/v1/cards/lock,PUT,63.41,200,315,0,normal
